"SiteName","ReportedTime-UTC","VOC","O3","SO2","NO2","ReceivedTime"
"IOB-Air-Gen4-12062024","2025-01-14T14:48:54.413Z","3.172","0.0352","0.2928","0.0008","1/14/2025, 08:48:55"
"IOB-Air-Gen4-12062024","2025-01-14T14:43:04.358Z","3.16","0.0352","0.2916","0","1/14/2025, 08:43:04"
"IOB-Air-Gen4-12062024","2025-01-14T14:37:14.353Z","3.152","0.0352","0.2916","0","1/14/2025, 08:37:14"
"IOB-Air-Gen4-12062024","2025-01-14T14:31:24.255Z","3.152","0.0352","0.2912","0","1/14/2025, 08:31:24"
"IOB-Air-Gen4-12062024","2025-01-14T14:25:34.190Z","3.148","0.0348","0.2956","0","1/14/2025, 08:25:34"
"IOB-Air-Gen4-12062024","2025-01-14T14:19:44.140Z","3.14","0.0348","0.2964","0","1/14/2025, 08:19:44"
"IOB-Air-Gen4-12062024","2025-01-14T14:13:54.092Z","3.132","0.034","0.296","0","1/14/2025, 08:15:14"
"IOB-Air-Gen4-12062024","2025-01-14T14:13:04.081Z","0","0","0.194","0","1/14/2025, 08:15:14"
"IOB-Air-Gen4-12062024","2025-01-14T14:08:04.036Z","3.124","0.034","0.2944","0","1/14/2025, 08:08:04"
"IOB-Air-Gen4-12062024","2025-01-14T14:07:14.025Z","3.128","0.0336","0.2928","0","1/14/2025, 08:07:14"
"IOB-Air-Gen4-12062024","2025-01-14T14:01:23.977Z","3.116","0.0336","0.294","0.0004","1/14/2025, 08:01:24"
"IOB-Air-Gen4-12062024","2025-01-14T13:55:33.914Z","3.108","0.0336","0.2992","0","1/14/2025, 07:55:34"
"IOB-Air-Gen4-12062024","2025-01-14T13:49:43.869Z","3.096","0.0332","0.2996","0","1/14/2025, 07:49:43"
"IOB-Air-Gen4-12062024","2025-01-14T13:43:53.806Z","3.1","0.0332","0.2968","0","1/14/2025, 07:43:53"
"IOB-Air-Gen4-12062024","2025-01-14T13:38:03.767Z","3.088","0.0332","0.294","0","1/14/2025, 07:39:24"
"IOB-Air-Gen4-12062024","2025-01-14T13:32:13.728Z","3.068","0.0332","0.2928","0","1/14/2025, 07:33:16"
"IOB-Air-Gen4-12062024","2025-01-14T13:26:23.717Z","3.06","0.0332","0.3016","0","1/14/2025, 07:26:24"
"IOB-Air-Gen4-12062024","2025-01-14T13:25:33.657Z","0","0","0.296","0","1/14/2025, 07:25:33"
"IOB-Air-Gen4-12062024","2025-01-14T13:20:33.616Z","3.048","0.0336","0.2992","0","1/14/2025, 07:20:33"
"IOB-Air-Gen4-12062024","2025-01-14T13:19:43.608Z","3.052","0.0332","0.292","0.0008","1/14/2025, 07:19:43"
"IOB-Air-Gen4-12062024","2025-01-14T13:13:53.556Z","3.048","0.0336","0.2924","0","1/14/2025, 07:13:53"
"IOB-Air-Gen4-12062024","2025-01-14T13:13:53.556Z","3.048","0.0336","0.2924","0","1/14/2025, 07:16:08"
"IOB-Air-Gen4-12062024","2025-01-14T13:08:03.498Z","3.04","0.0332","0.3004","0","1/14/2025, 07:08:03"
"IOB-Air-Gen4-12062024","2025-01-14T13:02:13.446Z","3.04","0.0332","0.2916","0.0004","1/14/2025, 07:02:13"
"IOB-Air-Gen4-12062024","2025-01-14T12:56:23.435Z","3.028","0.0328","0.2944","0","1/14/2025, 06:56:23"
"IOB-Air-Gen4-12062024","2025-01-14T12:50:33.377Z","3.024","0.0324","0.2992","0","1/14/2025, 06:50:33"
"IOB-Air-Gen4-12062024","2025-01-14T12:50:33.377Z","3.024","0.0324","0.2992","0","1/14/2025, 06:51:48"
"IOB-Air-Gen4-12062024","2025-01-14T12:44:43.286Z","3.004","0.032","0.2952","0","1/14/2025, 06:44:47"
"IOB-Air-Gen4-12062024","2025-01-14T12:38:53.274Z","2.992","0.032","0.2924","0","1/14/2025, 06:38:53"
"IOB-Air-Gen4-12062024","2025-01-14T12:38:03.276Z","0","0","0.296","0.0004","1/14/2025, 06:38:03"
"IOB-Air-Gen4-12062024","2025-01-14T12:32:13.233Z","2.988","0.0316","0.292","0","1/14/2025, 06:32:13"
"IOB-Air-Gen4-12062024","2025-01-14T12:26:23.207Z","2.988","0.0312","0.2992","0","1/14/2025, 06:27:23"
"IOB-Air-Gen4-12062024","2025-01-14T12:26:23.207Z","2.988","0.0312","0.2992","0","1/14/2025, 06:27:39"
"IOB-Air-Gen4-12062024","2025-01-14T12:20:33.197Z","2.988","0.0312","0.2944","0","1/14/2025, 06:22:55"
"IOB-Air-Gen4-12062024","2025-01-14T12:20:33.197Z","2.988","0.0312","0.2944","0","1/14/2025, 06:20:33"
"IOB-Air-Gen4-12062024","2025-01-14T12:14:43.184Z","2.984","0.0312","0.2964","0","1/14/2025, 06:14:43"
"IOB-Air-Gen4-12062024","2025-01-14T12:14:43.184Z","2.984","0.0312","0.2964","0","1/14/2025, 06:17:06"
"IOB-Air-Gen4-12062024","2025-01-14T12:08:53.102Z","2.988","0.0308","0.2956","0.0004","1/14/2025, 06:08:53"
"IOB-Air-Gen4-12062024","2025-01-14T12:03:03.071Z","2.98","0.0308","0.2948","0","1/14/2025, 06:03:03"
"IOB-Air-Gen4-12062024","2025-01-14T11:57:13.046Z","2.972","0.0308","0.294","0","1/14/2025, 05:57:13"
"IOB-Air-Gen4-12062024","2025-01-14T11:51:23.002Z","2.956","0.0304","0.2948","0","1/14/2025, 05:51:23"
"IOB-Air-Gen4-12062024","2025-01-14T11:51:23.002Z","2.956","0.0304","0.2948","0","1/14/2025, 05:53:23"
"IOB-Air-Gen4-12062024","2025-01-14T11:50:32.997Z","2.968","0.0304","0.2972","0.0008","1/14/2025, 05:50:33"
"IOB-Air-Gen4-12062024","2025-01-14T11:50:32.997Z","2.968","0.0304","0.2972","0.0008","1/14/2025, 05:53:23"
"IOB-Air-Gen4-12062024","2025-01-14T11:44:42.979Z","2.944","0.0304","0.2972","0","1/14/2025, 05:44:43"
"IOB-Air-Gen4-12062024","2025-01-14T11:38:52.924Z","2.928","0.0304","0.2972","0","1/14/2025, 05:38:53"
"IOB-Air-Gen4-12062024","2025-01-14T11:33:02.884Z","2.904","0.0308","0.296","0","1/14/2025, 05:33:02"
"IOB-Air-Gen4-12062024","2025-01-14T11:27:12.835Z","2.876","0.0308","0.298","0","1/14/2025, 05:27:13"
"IOB-Air-Gen4-12062024","2025-01-14T11:21:22.796Z","2.856","0.0312","0.296","0","1/14/2025, 05:21:23"
"IOB-Air-Gen4-12062024","2025-01-14T11:15:32.756Z","2.824","0.0312","0.2952","0","1/14/2025, 05:15:32"
"IOB-Air-Gen4-12062024","2025-01-14T11:09:42.706Z","2.792","0.0312","0.296","0","1/14/2025, 05:09:42"
"IOB-Air-Gen4-12062024","2025-01-14T11:03:52.665Z","2.772","0.0312","0.2988","0","1/14/2025, 05:03:52"
"IOB-Air-Gen4-12062024","2025-01-14T11:03:02.698Z","2.764","0.0312","0.2956","0","1/14/2025, 05:03:02"
"IOB-Air-Gen4-12062024","2025-01-14T10:57:12.642Z","2.736","0.0312","0.2924","0","1/14/2025, 04:57:12"
"IOB-Air-Gen4-12062024","2025-01-14T10:51:22.604Z","2.712","0.0316","0.2996","0","1/14/2025, 04:51:22"
"IOB-Air-Gen4-12062024","2025-01-14T10:45:32.568Z","2.696","0.0312","0.2964","0","1/14/2025, 04:45:32"
"IOB-Air-Gen4-12062024","2025-01-14T10:39:42.522Z","2.708","0.0308","0.2972","0","1/14/2025, 04:39:46"
"IOB-Air-Gen4-12062024","2025-01-14T10:33:52.475Z","2.748","0.0304","0.292","0","1/14/2025, 04:33:52"
"IOB-Air-Gen4-12062024","2025-01-14T10:28:02.444Z","2.776","0.0292","0.2924","0","1/14/2025, 04:28:02"
"IOB-Air-Gen4-12062024","2025-01-14T10:22:12.398Z","2.84","0.0288","0.2908","0","1/14/2025, 04:22:12"
"IOB-Air-Gen4-12062024","2025-01-14T10:16:22.384Z","2.896","0.0276","0.2968","0","1/14/2025, 04:16:22"
"IOB-Air-Gen4-12062024","2025-01-14T10:15:32.363Z","2.928","0.0272","0.2908","0.0004","1/14/2025, 04:15:32"
"IOB-Air-Gen4-12062024","2025-01-14T10:09:42.294Z","2.984","0.026","0.294","0","1/14/2025, 04:09:42"
"IOB-Air-Gen4-12062024","2025-01-14T10:03:52.259Z","3.024","0.0256","0.2944","0","1/14/2025, 04:03:52"
"IOB-Air-Gen4-12062024","2025-01-14T09:58:02.228Z","3.016","0.0256","0.2936","0","1/14/2025, 03:58:02"
"IOB-Air-Gen4-12062024","2025-01-14T09:52:12.196Z","3.016","0.0256","0.2984","0","1/14/2025, 03:52:12"
"IOB-Air-Gen4-12062024","2025-01-14T09:46:22.139Z","3.024","0.0252","0.2908","0","1/14/2025, 03:46:22"
"IOB-Air-Gen4-12062024","2025-01-14T09:40:32.104Z","3.02","0.0252","0.2892","0","1/14/2025, 03:40:32"
"IOB-Air-Gen4-12062024","2025-01-14T09:34:42.061Z","3.012","0.0252","0.2968","0","1/14/2025, 03:34:42"
"IOB-Air-Gen4-12062024","2025-01-14T09:28:52.017Z","3.008","0.0256","0.2976","0","1/14/2025, 03:28:52"
"IOB-Air-Gen4-12062024","2025-01-14T09:28:02.010Z","3.016","0.0252","0.292","0","1/14/2025, 03:28:02"
"IOB-Air-Gen4-12062024","2025-01-14T09:22:11.984Z","3.008","0.0252","0.2992","0","1/14/2025, 03:22:12"
"IOB-Air-Gen4-12062024","2025-01-14T09:16:21.936Z","2.996","0.0256","0.2972","0","1/14/2025, 03:16:22"
"IOB-Air-Gen4-12062024","2025-01-14T09:16:21.936Z","2.996","0.0256","0.2972","0","1/14/2025, 03:18:43"
"IOB-Air-Gen4-12062024","2025-01-14T09:10:31.876Z","2.992","0.026","0.2988","0","1/14/2025, 03:10:32"
"IOB-Air-Gen4-12062024","2025-01-14T09:04:41.882Z","2.984","0.026","0.2972","0","1/14/2025, 03:04:42"
"IOB-Air-Gen4-12062024","2025-01-14T08:58:51.807Z","2.988","0.026","0.2936","0","1/14/2025, 02:58:52"
"IOB-Air-Gen4-12062024","2025-01-14T08:53:01.801Z","2.964","0.0264","0.2948","0","1/14/2025, 02:53:02"
"IOB-Air-Gen4-12062024","2025-01-14T08:47:11.712Z","2.948","0.0264","0.2952","0","1/14/2025, 02:47:12"
"IOB-Air-Gen4-12062024","2025-01-14T08:46:21.705Z","0","0","0.12","0","1/14/2025, 02:46:21"
"IOB-Air-Gen4-12062024","2025-01-14T08:41:21.709Z","2.944","0.0268","0.2956","0","1/14/2025, 02:41:21"
"IOB-Air-Gen4-12062024","2025-01-14T08:40:31.707Z","2.952","0.0264","0.2944","0","1/14/2025, 02:40:31"
"IOB-Air-Gen4-12062024","2025-01-14T08:34:41.613Z","2.964","0.026","0.2952","0","1/14/2025, 02:34:42"
"IOB-Air-Gen4-12062024","2025-01-14T08:28:51.572Z","2.996","0.0252","0.294","0","1/14/2025, 02:28:51"
"IOB-Air-Gen4-12062024","2025-01-14T08:23:01.536Z","3","0.0252","0.2964","0","1/14/2025, 02:23:01"
"IOB-Air-Gen4-12062024","2025-01-14T08:17:11.466Z","2.984","0.0248","0.302","0","1/14/2025, 02:19:26"
"IOB-Air-Gen4-12062024","2025-01-14T08:17:11.466Z","2.984","0.0248","0.302","0","1/14/2025, 02:17:11"
"IOB-Air-Gen4-12062024","2025-01-14T08:11:21.422Z","2.988","0.0248","0.2924","0","1/14/2025, 02:11:21"
"IOB-Air-Gen4-12062024","2025-01-14T08:05:31.388Z","3.004","0.0244","0.2992","0","1/14/2025, 02:05:31"
"IOB-Air-Gen4-12062024","2025-01-14T07:59:41.391Z","3.008","0.0244","0.2952","0","1/14/2025, 01:59:41"
"IOB-Air-Gen4-12062024","2025-01-14T07:58:51.377Z","0","0","0.12","0","1/14/2025, 01:58:51"
"IOB-Air-Gen4-12062024","2025-01-14T07:53:51.290Z","3.016","0.0244","0.2968","0","1/14/2025, 01:53:51"
"IOB-Air-Gen4-12062024","2025-01-14T07:53:01.290Z","3.02","0.024","0.2956","0","1/14/2025, 01:53:01"
"IOB-Air-Gen4-12062024","2025-01-14T07:47:11.227Z","3.036","0.024","0.2976","0","1/14/2025, 01:47:41"
"IOB-Air-Gen4-12062024","2025-01-14T07:47:11.227Z","3.036","0.024","0.2976","0","1/14/2025, 01:47:12"
"IOB-Air-Gen4-12062024","2025-01-14T07:41:21.193Z","3.048","0.0236","0.2996","0","1/14/2025, 01:41:21"
"IOB-Air-Gen4-12062024","2025-01-14T07:35:31.143Z","3.048","0.0236","0.2948","0","1/14/2025, 01:35:31"
"IOB-Air-Gen4-12062024","2025-01-14T07:29:41.139Z","3.076","0.0236","0.296","0","1/14/2025, 01:29:41"
"IOB-Air-Gen4-12062024","2025-01-14T07:23:51.046Z","3.076","0.0236","0.2956","0","1/14/2025, 01:23:51"
"IOB-Air-Gen4-12062024","2025-01-14T07:18:01.004Z","3.06","0.024","0.2932","0","1/14/2025, 01:18:01"
"IOB-Air-Gen4-12062024","2025-01-14T07:12:10.969Z","3.068","0.0236","0.2976","0","1/14/2025, 01:12:11"
"IOB-Air-Gen4-12062024","2025-01-14T07:11:20.955Z","0","0","0.1976","0","1/14/2025, 01:11:21"
"IOB-Air-Gen4-12062024","2025-01-14T07:06:20.916Z","3.08","0.0232","0.294","0","1/14/2025, 01:06:21"
"IOB-Air-Gen4-12062024","2025-01-14T07:05:30.925Z","3.088","0.0232","0.2944","0","1/14/2025, 01:05:30"
"IOB-Air-Gen4-12062024","2025-01-14T06:59:40.930Z","3.104","0.0232","0.2944","0","1/14/2025, 24:59:41"
"IOB-Air-Gen4-12062024","2025-01-14T06:53:50.860Z","3.12","0.0228","0.294","0","1/14/2025, 24:53:50"
"IOB-Air-Gen4-12062024","2025-01-14T06:48:00.845Z","3.124","0.0228","0.3004","0","1/14/2025, 24:48:01"
"IOB-Air-Gen4-12062024","2025-01-14T06:42:10.808Z","3.16","0.0224","0.2936","0","1/14/2025, 24:42:10"
"IOB-Air-Gen4-12062024","2025-01-14T06:36:20.773Z","3.176","0.022","0.2968","0","1/14/2025, 24:36:21"
"IOB-Air-Gen4-12062024","2025-01-14T06:30:30.775Z","3.16","0.0224","0.3004","0","1/14/2025, 24:30:30"
"IOB-Air-Gen4-12062024","2025-01-14T06:24:40.706Z","3.164","0.0224","0.296","0","1/14/2025, 24:24:41"
"IOB-Air-Gen4-12062024","2025-01-14T06:23:50.719Z","0","0","0.196","0","1/14/2025, 24:23:50"
"IOB-Air-Gen4-12062024","2025-01-14T06:18:50.675Z","3.176","0.0224","0.2976","0","1/14/2025, 24:18:50"
"IOB-Air-Gen4-12062024","2025-01-14T06:18:00.666Z","3.18","0.022","0.2928","0","1/14/2025, 24:18:00"
"IOB-Air-Gen4-12062024","2025-01-14T06:12:10.657Z","3.212","0.022","0.2968","0","1/14/2025, 24:12:10"
"IOB-Air-Gen4-12062024","2025-01-14T06:06:20.597Z","3.228","0.022","0.2976","0","1/14/2025, 24:06:21"
"IOB-Air-Gen4-12062024","2025-01-14T06:00:30.602Z","3.248","0.0216","0.294","0","1/14/2025, 24:00:30"
"IOB-Air-Gen4-12062024","2025-01-14T05:54:40.539Z","3.232","0.022","0.2956","0","1/13/2025, 23:54:40"
"IOB-Air-Gen4-12062024","2025-01-14T05:48:50.491Z","3.264","0.0216","0.2964","0","1/13/2025, 23:48:50"
"IOB-Air-Gen4-12062024","2025-01-14T05:43:00.463Z","3.272","0.0216","0.2968","0","1/13/2025, 23:43:00"
"IOB-Air-Gen4-12062024","2025-01-14T05:37:10.428Z","3.256","0.0216","0.2948","0","1/13/2025, 23:37:10"
"IOB-Air-Gen4-12062024","2025-01-14T05:36:20.417Z","0","0","0.294","0","1/13/2025, 23:36:20"
"IOB-Air-Gen4-12062024","2025-01-14T05:31:20.380Z","3.216","0.0216","0.2996","0","1/13/2025, 23:31:20"
"IOB-Air-Gen4-12062024","2025-01-14T05:30:30.374Z","3.216","0.0212","0.2956","0","1/13/2025, 23:30:30"
"IOB-Air-Gen4-12062024","2025-01-14T05:24:40.334Z","3.148","0.0216","0.2964","0","1/13/2025, 23:24:40"
"IOB-Air-Gen4-12062024","2025-01-14T05:18:50.309Z","3.112","0.0216","0.2964","0","1/13/2025, 23:18:50"
"IOB-Air-Gen4-12062024","2025-01-14T05:13:00.256Z","3.092","0.0216","0.2928","0","1/13/2025, 23:13:00"
"IOB-Air-Gen4-12062024","2025-01-14T05:07:10.208Z","3.076","0.0216","0.292","0","1/13/2025, 23:07:10"
"IOB-Air-Gen4-12062024","2025-01-14T05:01:20.184Z","3.06","0.0216","0.2988","0","1/13/2025, 23:01:20"
"IOB-Air-Gen4-12062024","2025-01-14T04:55:30.121Z","3.056","0.0216","0.2976","0","1/13/2025, 22:55:30"
"IOB-Air-Gen4-12062024","2025-01-14T04:49:40.076Z","3.04","0.022","0.2992","0","1/13/2025, 22:49:40"
"IOB-Air-Gen4-12062024","2025-01-14T04:48:50.061Z","0","0","0.294","0","1/13/2025, 22:48:50"
"IOB-Air-Gen4-12062024","2025-01-14T04:43:50.043Z","3.036","0.0224","0.2948","0","1/13/2025, 22:43:50"
"IOB-Air-Gen4-12062024","2025-01-14T04:43:00.026Z","3.044","0.022","0.2952","0","1/13/2025, 22:43:00"
"IOB-Air-Gen4-12062024","2025-01-14T04:37:09.978Z","3.068","0.0216","0.2972","0","1/13/2025, 22:37:10"
"IOB-Air-Gen4-12062024","2025-01-14T04:31:19.945Z","3.052","0.022","0.2948","0","1/13/2025, 22:31:19"
"IOB-Air-Gen4-12062024","2025-01-14T04:25:29.889Z","3.044","0.0224","0.294","0","1/13/2025, 22:25:30"
"IOB-Air-Gen4-12062024","2025-01-14T04:19:39.870Z","3.024","0.0232","0.2984","0","1/13/2025, 22:19:39"
"IOB-Air-Gen4-12062024","2025-01-14T04:13:49.797Z","3","0.024","0.2956","0","1/13/2025, 22:13:50"
"G-VOC","2025-01-14T04:09:03.645Z","2.828","0.028","0.206","0.0004","1/13/2025, 22:09:03"
"IOB-Air-Gen4-12062024","2025-01-14T04:07:59.756Z","3","0.0244","0.2952","0","1/13/2025, 22:07:59"
"IOB-Air-Gen4-12062024","2025-01-14T04:02:09.699Z","2.992","0.0248","0.294","0","1/13/2025, 22:02:09"
"IOB-Air-Gen4-12062024","2025-01-14T04:01:19.689Z","0","0","0.298","0.0004","1/13/2025, 22:01:19"
"IOB-Air-Gen4-12062024","2025-01-14T03:56:19.647Z","2.988","0.0252","0.2936","0","1/13/2025, 21:56:19"
"IOB-Air-Gen4-12062024","2025-01-14T03:55:29.644Z","2.996","0.0252","0.2964","0","1/13/2025, 21:55:30"
"G-VOC","2025-01-14T03:50:51.451Z","2.84","0.0284","0.2044","0.0004","1/13/2025, 21:50:51"
"G-VOC","2025-01-14T03:50:23.442Z","2.84","0.0284","0.21","0.0004","1/13/2025, 21:50:23"
"G-VOC","2025-01-14T03:49:55.479Z","2.844","0.0288","0.2056","0.0004","1/13/2025, 21:49:55"
"IOB-Air-Gen4-12062024","2025-01-14T03:49:39.599Z","2.976","0.0256","0.2944","0","1/13/2025, 21:49:39"
"G-VOC","2025-01-14T03:49:27.432Z","2.844","0.0284","0.2076","0.0004","1/13/2025, 21:49:27"
"G-VOC","2025-01-14T03:48:59.443Z","2.844","0.0284","0.2088","0.0016","1/13/2025, 21:49:00"
"IOB-Air-Gen4-12062024","2025-01-14T03:43:49.556Z","2.984","0.0252","0.2932","0","1/13/2025, 21:43:49"
"IOB-Air-Gen4-12062024","2025-01-14T03:37:59.511Z","2.992","0.0256","0.2924","0","1/13/2025, 21:37:59"
"IOB-Air-Gen4-12062024","2025-01-14T03:32:09.488Z","2.956","0.026","0.2908","0","1/13/2025, 21:32:09"
"IOB-Air-Gen4-12062024","2025-01-14T03:26:19.413Z","2.952","0.026","0.2912","0","1/13/2025, 21:26:19"
"G-VOC","2025-01-14T03:23:44.229Z","2.836","0.03","0.2136","0.0004","1/13/2025, 21:23:44"
"G-VOC","2025-01-14T03:23:16.225Z","2.836","0.03","0.2112","0.0008","1/13/2025, 21:23:16"
"G-VOC","2025-01-14T03:22:48.219Z","2.836","0.03","0.212","0.0008","1/13/2025, 21:22:48"
"G-VOC","2025-01-14T03:22:20.212Z","2.84","0.03","0.216","0.0004","1/13/2025, 21:22:20"
"G-VOC","2025-01-14T03:21:52.203Z","2.844","0.03","0.2088","0.0004","1/13/2025, 21:21:52"
"G-VOC","2025-01-14T03:21:24.191Z","2.844","0.03","0.2164","0.0004","1/13/2025, 21:21:24"
"G-VOC","2025-01-14T03:20:56.173Z","2.844","0.03","0.2104","0.0004","1/13/2025, 21:20:56"
"IOB-Air-Gen4-12062024","2025-01-14T03:20:29.367Z","2.928","0.0264","0.2976","0","1/13/2025, 21:20:29"
"G-VOC","2025-01-14T03:20:28.168Z","2.844","0.0296","0.21","0.0008","1/13/2025, 21:20:28"
"G-VOC","2025-01-14T03:20:00.188Z","2.844","0.0296","0.216","0.0004","1/13/2025, 21:20:00"
"G-VOC","2025-01-14T03:19:32.184Z","2.844","0.0296","0.212","0.0004","1/13/2025, 21:19:32"
"G-VOC","2025-01-14T03:19:04.161Z","2.844","0.0296","0.2092","0.0004","1/13/2025, 21:19:04"
"G-VOC","2025-01-14T03:13:28.087Z","2.824","0.0304","0.2132","0.0008","1/13/2025, 21:13:28"
"G-VOC","2025-01-14T03:13:00.063Z","2.824","0.0304","0.2112","0.0004","1/13/2025, 21:13:00"
"G-VOC","2025-01-14T03:12:32.076Z","2.824","0.0304","0.2236","0.0004","1/13/2025, 21:12:32"
"G-VOC","2025-01-14T03:12:04.045Z","2.824","0.0304","0.214","0.0004","1/13/2025, 21:12:04"
"G-VOC","2025-01-14T03:11:36.036Z","2.828","0.0304","0.2128","0.0004","1/13/2025, 21:11:36"
"G-VOC","2025-01-14T03:11:08.032Z","2.828","0.0304","0.2108","0.0004","1/13/2025, 21:11:08"
"G-VOC","2025-01-14T03:10:40.018Z","2.828","0.03","0.2104","0.0004","1/13/2025, 21:10:40"
"G-VOC","2025-01-14T03:10:12.016Z","2.828","0.0304","0.21","0.0004","1/13/2025, 21:10:12"
"G-VOC","2025-01-14T03:09:44.066Z","2.828","0.03","0.2152","0.0004","1/13/2025, 21:09:44"
"G-VOC","2025-01-14T03:09:16.007Z","2.828","0.03","0.2128","0.0004","1/13/2025, 21:09:16"
"G-VOC","2025-01-14T03:08:48.042Z","2.828","0.03","0.212","0.0024","1/13/2025, 21:08:48"
"G-VOC","2025-01-14T03:03:39.906Z","2.804","0.0304","0.2208","0.0004","1/13/2025, 21:03:39"
"G-VOC","2025-01-14T03:03:11.907Z","2.804","0.0304","0.2112","0.0004","1/13/2025, 21:03:11"
"G-VOC","2025-01-14T03:02:43.908Z","2.804","0.0304","0.2156","0.0004","1/13/2025, 21:02:44"
"G-VOC","2025-01-14T03:02:15.943Z","2.804","0.0304","0.222","0.0004","1/13/2025, 21:02:16"
"G-VOC","2025-01-14T03:01:47.893Z","2.804","0.0304","0.2144","0.0004","1/13/2025, 21:01:48"
"G-VOC","2025-01-14T03:01:19.888Z","2.808","0.0304","0.2092","0.0004","1/13/2025, 21:01:20"
"G-VOC","2025-01-14T03:00:51.879Z","2.808","0.0304","0.208","0.0004","1/13/2025, 21:00:52"
"G-VOC","2025-01-14T03:00:23.897Z","2.808","0.0304","0.2076","0.0004","1/13/2025, 21:00:24"
"G-VOC","2025-01-14T02:59:55.857Z","2.808","0.0308","0.2128","0.0004","1/13/2025, 20:59:56"
"G-VOC","2025-01-14T02:59:27.858Z","2.808","0.0304","0.2088","0.0008","1/13/2025, 20:59:28"
"G-VOC","2025-01-14T02:58:59.859Z","2.812","0.0304","0.2124","0.0004","1/13/2025, 20:59:00"
"G-VOC","2025-01-14T02:53:23.763Z","2.816","0.0312","0.2128","0.0008","1/13/2025, 20:53:24"
"G-VOC","2025-01-14T02:52:55.747Z","2.816","0.0308","0.2156","0.0008","1/13/2025, 20:52:56"
"G-VOC","2025-01-14T02:52:27.779Z","2.816","0.0308","0.208","0.0008","1/13/2025, 20:52:28"
"G-VOC","2025-01-14T02:51:59.746Z","2.82","0.0308","0.2116","0.0004","1/13/2025, 20:51:59"
"G-VOC","2025-01-14T02:51:31.257Z","2.82","0.0308","0.2224","0.0004","1/13/2025, 20:51:32"
"G-VOC","2025-01-14T02:51:03.661Z","2.82","0.0304","0.2148","0.0004","1/13/2025, 20:51:04"
"G-VOC","2025-01-14T02:50:35.697Z","2.82","0.0308","0.214","0.0008","1/13/2025, 20:50:36"
"IOB-Air-Gen4-12062024","2025-01-14T02:50:29.262Z","2.812","0.0292","0.2928","0","1/13/2025, 20:50:29"
"G-VOC","2025-01-14T02:50:07.683Z","2.82","0.0308","0.21","0.0004","1/13/2025, 20:50:08"
"IOB-Air-Gen4-12062024","2025-01-14T02:44:39.219Z","2.812","0.0296","0.294","0","1/13/2025, 20:44:40"
"G-VOC","2025-01-14T02:43:22.050Z","2.796","0.0312","0.214","0.0004","1/13/2025, 20:43:22"
"G-VOC","2025-01-14T02:42:53.995Z","2.8","0.0308","0.2096","0.0008","1/13/2025, 20:42:54"
"G-VOC","2025-01-14T02:42:25.990Z","2.796","0.0308","0.2144","0.0008","1/13/2025, 20:42:26"
"G-VOC","2025-01-14T02:41:57.984Z","2.796","0.0308","0.2216","0.0008","1/13/2025, 20:41:58"
"G-VOC","2025-01-14T02:41:29.982Z","2.796","0.0308","0.2096","0.0004","1/13/2025, 20:41:30"
"G-VOC","2025-01-14T02:41:01.972Z","2.796","0.0304","0.21","0.0004","1/13/2025, 20:41:02"
"G-VOC","2025-01-14T02:40:33.972Z","2.796","0.0304","0.214","0.0004","1/13/2025, 20:40:34"
"G-VOC","2025-01-14T02:40:05.995Z","2.788","0.0304","0.2124","0.0004","1/13/2025, 20:40:06"
"IOB-Air-Gen4-12062024","2025-01-14T02:38:49.183Z","2.792","0.0296","0.296","0","1/13/2025, 20:38:49"
"G-VOC","2025-01-14T02:33:14.830Z","2.792","0.0316","0.22","0.0008","1/13/2025, 20:33:14"
"IOB-Air-Gen4-12062024","2025-01-14T02:32:59.176Z","2.804","0.0296","0.2964","0","1/13/2025, 20:32:59"
"G-VOC","2025-01-14T02:32:46.817Z","2.796","0.0316","0.2152","0.0008","1/13/2025, 20:32:47"
"G-VOC","2025-01-14T02:32:18.858Z","2.796","0.0312","0.2224","0.0004","1/13/2025, 20:32:19"
"G-VOC","2025-01-14T02:31:50.851Z","2.8","0.0316","0.2264","0.0008","1/13/2025, 20:31:51"
"G-VOC","2025-01-14T02:31:22.809Z","2.804","0.0312","0.2188","0.0008","1/13/2025, 20:31:23"
"H-VOC","2025-01-14T02:30:58.522Z","2.296","0.0408","0.2624","0","1/13/2025, 20:30:58"
"G-VOC","2025-01-14T02:30:54.803Z","2.808","0.0312","0.2092","0.0008","1/13/2025, 20:30:54"
"G-VOC","2025-01-14T02:30:26.844Z","2.812","0.0316","0.2424","0.0008","1/13/2025, 20:30:27"
"H-VOC","2025-01-14T02:30:16.489Z","2.308","0.0404","0.2668","0","1/13/2025, 20:30:16"
"G-VOC","2025-01-14T02:29:58.830Z","2.82","0.0316","0.2104","0.0004","1/13/2025, 20:29:59"
"H-VOC","2025-01-14T02:29:34.517Z","2.316","0.0404","0.2716","0","1/13/2025, 20:29:34"
"H-VOC","2025-01-14T02:28:52.471Z","2.324","0.04","0.2716","0","1/13/2025, 20:28:52"
"H-VOC","2025-01-14T02:28:10.468Z","2.324","0.04","0.274","0","1/13/2025, 20:28:10"
"IOB-Air-Gen4-12062024","2025-01-14T02:27:09.157Z","2.812","0.0296","0.2932","0","1/13/2025, 20:27:09"
"IOB-Air-Gen4-12062024","2025-01-14T02:26:19.171Z","0","0","0.2948","0","1/13/2025, 20:26:19"
